left_EAR,right_EAR,avg_EAR,EAR_diff,MAR,mouth_open_ratio,eye_area_ratio,head_tilt,face_AR,label
0.4215844123206946,0.47447598131146873,0.4480301968160817,0.05289156899077413,0.37981839993997885,0.00036392900909935786,0.04079389524828862,0.010200219045306368,0.4386304288693349,0
0.43076862938888605,0.45976461889133446,0.44526662414011026,0.028995989502448416,0.3786352940917568,0.0005119896715957515,0.04028787238357181,0.006796869167944141,0.4360820103251171,0
0.43265670164054004,0.45196135161459267,0.4423090266275663,0.019304649974052623,0.37971396865497925,0.0008143879052840172,0.04011132688244369,0.014198248728411238,0.4343485843473991,0
0.4358311768805148,0.4796601770401857,0.4577456769603503,0.043829000159670894,0.38657020438767586,0.002177976237637437,0.04106884664676688,0.007854153636076033,0.4339252063793121,0
0.432703262381143,0.4791632599610463,0.4559332611710947,0.04645999757990332,0.3852941829539302,0.0015725939722950391,0.040932113323782354,0.0010404618561105092,0.432765498802681,0
0.4193073990773801,0.48807047727005737,0.45368893817371875,0.06876307819267724,0.387374015646314,0.0018435125467137058,0.04074025791322733,0.007666412952615417,0.43124741001517114,0
0.4490111731452364,0.5004812693603544,0.4747462212527954,0.051470096215118,0.38520115171801067,0.0012970952247108283,0.04238855987777467,0.007468976555307705,0.4324788387618395,0
0.4542109727574026,0.4856941154260933,0.4699525440917479,0.03148314266869073,0.3824725571187942,0.0012799864076909707,0.042460019697278445,0.012459734552020391,0.43413556062489406,0
0.45963613510597384,0.517240265629269,0.4884382003676214,0.057604130523295105,0.3916506017830652,0.002189534776575613,0.04459916405551382,0.010628578170596717,0.43228492319747086,0
0.4577447049763844,0.5056540602941116,0.48169938263524803,0.04790935531772722,0.39450360521110195,0.0015437782643219977,0.04415450826214004,0.021070695828439543,0.42936435664350225,0
0.492848750944823,0.5362550435313921,0.5145518972381076,0.043406292586569084,0.3908203397359674,0.0012710656406458765,0.04735555751576144,0.03640833453114437,0.4293091584563152,0
0.4849234063379928,0.5234232231515028,0.5041733147447478,0.03849981681351,0.38980361241279154,0.0008122341982346014,0.04601998700210426,0.049237647474001216,0.43197483111432516,0
0.47863217639543404,0.4946265646962296,0.48662937054583183,0.01599438830079558,0.38645713716841196,0.00019672841463732937,0.043757760156249215,0.06026929871218692,0.4286351552940462,0
0.46195561870289337,0.450689098423915,0.4563223585634042,0.011266520278978343,0.38905737214731123,0.000731741400870864,0.04127388763096281,0.0623416646221504,0.42922414810539455,0
0.5053480666773209,0.43726526444773955,0.4713066655625302,0.06808280222958135,0.3904902499560145,0.00031744571556369973,0.04311445109499431,0.07453540567063893,0.4315288943166014,0
0.485234584159208,0.43861802779527387,0.46192630597724094,0.046616556363934136,0.3875798877811874,0.00023972437660693726,0.0419372943190719,0.06224470782520552,0.4296162220099457,0
0.44041648692995106,0.49801329760897894,0.469214892269465,0.05759681067902789,0.3855182056665944,0.000883010111141519,0.0425683821991668,0.04707870544474318,0.42800327914394837,0
0.4673060737845453,0.4888789822919008,0.47809252803822305,0.021572908507355493,0.3839953954595778,0.0004641373538889322,0.0434447991886619,0.05943803246172631,0.4270614469961735,0
0.4617967274247632,0.4876222237596445,0.47470947559220383,0.025825496334881293,0.3856008127250512,0.00030466139803597973,0.043669463009467946,0.055180412723270574,0.4293326829244046,0
0.4559010370164367,0.45720841589871664,0.45655472645757667,0.0013073788822799415,0.3832531740584069,4.1310070338937165e-05,0.042001629644112776,0.07195015663063553,0.43250107441485114,0
0.4408316824015855,0.45704357154734376,0.4489376269744646,0.016211889145758274,0.38688936950754754,0.0005442707370079276,0.04164707771656195,0.07514656744562714,0.4343642815553617,0
0.44603094033388185,0.48249853158671524,0.46426473596029855,0.03646759125283339,0.3861289865005381,0.00023546940478536937,0.04378627150848539,0.08438406778253166,0.43570048799158223,0
0.45082667682114613,0.4746544754765048,0.46274057614882547,0.023827798655358667,0.38752758128390946,0.00013384533098324873,0.04264157206997033,0.09259207032612216,0.4350171285013025,0
0.4440965007400789,0.4572513811107609,0.4506739409254199,0.01315488037068202,0.38571517725250903,0.0001883063001149641,0.04170385931193192,0.09779173602663274,0.43868064036497195,0
0.4465910936490849,0.4516024757477275,0.4490967846984062,0.005011382098642603,0.3827792879844,0.0003837109681341119,0.04122407516714075,0.09609652273321333,0.43869978152478967,0
0.49489068107936895,0.45325143672105006,0.4740710589002095,0.041639244358318894,0.3810994022911308,0.0008385462886413343,0.04348387997809104,0.10021557483765167,0.43740529697760744,0
0.4922382833901968,0.45573986211703355,0.4739890727536152,0.03649842127316327,0.3832635460242336,0.0012478217099531506,0.04523795482310836,0.09690441788963144,0.43988606374558026,0
0.4531552912510368,0.4442816391896994,0.44871846522036807,0.008873652061337445,0.3820958717884283,0.0005547322250303671,0.04269471228991929,0.09297533856372539,0.440520359193054,0
0.4630410918394505,0.4383914780202809,0.4507162849298657,0.024649613819169636,0.3817720166690542,0.00043322980469726486,0.0425380335683909,0.1002045474623281,0.4401675019801193,0
